# CHIMERA extraction kicker KICK.EXT - SYNTHETIC data, not a
# simulation of anything. Layout: frequency [Hz], Re(ZQuadX) , Im(ZQuadX).
# Already beta-weighted (pre_weighted: true in the config).
1.000000e+04 -8.648856e+00 -8.181818e+05
1.023332e+04 -8.850654e+00 -8.181818e+05
1.047209e+04 -9.057161e+00 -8.181818e+05
1.071643e+04 -9.268485e+00 -8.181818e+05
1.096647e+04 -9.484741e+00 -8.181818e+05
1.122234e+04 -9.706042e+00 -8.181818e+05
1.148418e+04 -9.932506e+00 -8.181818e+05
1.175214e+04 -1.016425e+01 -8.181818e+05
1.202634e+04 -1.040141e+01 -8.181818e+05
1.230694e+04 -1.064410e+01 -8.181818e+05
1.259409e+04 -1.089245e+01 -8.181818e+05
1.288794e+04 -1.114660e+01 -8.181818e+05
1.318865e+04 -1.140667e+01 -8.181818e+05
1.349637e+04 -1.167282e+01 -8.181818e+05
1.381127e+04 -1.194517e+01 -8.181818e+05
1.413352e+04 -1.222388e+01 -8.181818e+05
1.446329e+04 -1.250909e+01 -8.181818e+05
1.480075e+04 -1.280096e+01 -8.181818e+05
1.514609e+04 -1.309963e+01 -8.181818e+05
1.549948e+04 -1.340528e+01 -8.181818e+05
1.586112e+04 -1.371806e+01 -8.181818e+05
1.623120e+04 -1.403813e+01 -8.181818e+05
1.660991e+04 -1.436567e+01 -8.181818e+05
1.699746e+04 -1.470086e+01 -8.181818e+05
1.739405e+04 -1.504386e+01 -8.181818e+05
1.779989e+04 -1.539487e+01 -8.181818e+05
1.821520e+04 -1.575407e+01 -8.181818e+05
1.864021e+04 -1.612165e+01 -8.181818e+05
1.907513e+04 -1.649780e+01 -8.181818e+05
1.952019e+04 -1.688274e+01 -8.181818e+05
1.997565e+04 -1.727665e+01 -8.181818e+05
2.044172e+04 -1.767975e+01 -8.181818e+05
2.091868e+04 -1.809226e+01 -8.181818e+05
2.140676e+04 -1.851440e+01 -8.181818e+05
2.190623e+04 -1.894638e+01 -8.181818e+05
2.241735e+04 -1.938845e+01 -8.181818e+05
2.294040e+04 -1.984082e+01 -8.181818e+05
2.347565e+04 -2.030376e+01 -8.181818e+05
2.402340e+04 -2.077749e+01 -8.181818e+05
2.458392e+04 -2.126228e+01 -8.181818e+05
2.515752e+04 -2.175838e+01 -8.181818e+05
2.574450e+04 -2.226605e+01 -8.181818e+05
2.634518e+04 -2.278557e+01 -8.181818e+05
2.695987e+04 -2.331721e+01 -8.181818e+05
2.758891e+04 -2.386125e+01 -8.181818e+05
2.823262e+04 -2.441799e+01 -8.181818e+05
2.889136e+04 -2.498772e+01 -8.181818e+05
2.956546e+04 -2.557074e+01 -8.181818e+05
3.025529e+04 -2.616737e+01 -8.181818e+05
3.096122e+04 -2.677791e+01 -8.181818e+05
3.168361e+04 -2.740270e+01 -8.181818e+05
3.242287e+04 -2.804207e+01 -8.181818e+05
3.317937e+04 -2.869636e+01 -8.181818e+05
3.395352e+04 -2.936591e+01 -8.181818e+05
3.474573e+04 -3.005109e+01 -8.181818e+05
3.555643e+04 -3.075225e+01 -8.181818e+05
3.638605e+04 -3.146977e+01 -8.181818e+05
3.723502e+04 -3.220403e+01 -8.181818e+05
3.810380e+04 -3.295543e+01 -8.181818e+05
3.899285e+04 -3.372436e+01 -8.181818e+05
3.990264e+04 -3.451122e+01 -8.181818e+05
4.083367e+04 -3.531645e+01 -8.181818e+05
4.178641e+04 -3.614047e+01 -8.181818e+05
4.276138e+04 -3.698371e+01 -8.181818e+05
4.375911e+04 -3.784662e+01 -8.181818e+05
4.478011e+04 -3.872967e+01 -8.181818e+05
4.582493e+04 -3.963333e+01 -8.181818e+05
4.689414e+04 -4.055806e+01 -8.181818e+05
4.798828e+04 -4.150438e+01 -8.181818e+05
4.910796e+04 -4.247277e+01 -8.181818e+05
5.025377e+04 -4.346376e+01 -8.181818e+05
5.142630e+04 -4.447787e+01 -8.181818e+05
5.262620e+04 -4.551564e+01 -8.181818e+05
5.385409e+04 -4.657763e+01 -8.181818e+05
5.511063e+04 -4.766439e+01 -8.181818e+05
5.639649e+04 -4.877652e+01 -8.181818e+05
5.771235e+04 -4.991459e+01 -8.181818e+05
5.905892e+04 -5.107921e+01 -8.181818e+05
6.043690e+04 -5.227101e+01 -8.181818e+05
6.184703e+04 -5.349061e+01 -8.181818e+05
6.329007e+04 -5.473867e+01 -8.181818e+05
6.476677e+04 -5.601585e+01 -8.181818e+05
6.627793e+04 -5.732283e+01 -8.181818e+05
6.782435e+04 -5.866031e+01 -8.181818e+05
6.940685e+04 -6.002899e+01 -8.181818e+05
7.102627e+04 -6.142961e+01 -8.181818e+05
7.268348e+04 -6.286290e+01 -8.181818e+05
7.437936e+04 -6.432964e+01 -8.181818e+05
7.611480e+04 -6.583060e+01 -8.181818e+05
7.789074e+04 -6.736658e+01 -8.181818e+05
7.970811e+04 -6.893840e+01 -8.181818e+05
8.156788e+04 -7.054689e+01 -8.181818e+05
8.347105e+04 -7.219292e+01 -8.181818e+05
8.541863e+04 -7.387735e+01 -8.181818e+05
8.741164e+04 -7.560108e+01 -8.181818e+05
8.945116e+04 -7.736502e+01 -8.181818e+05
9.153826e+04 -7.917013e+01 -8.181818e+05
9.367406e+04 -8.101735e+01 -8.181818e+05
9.585970e+04 -8.290768e+01 -8.181818e+05
9.809633e+04 -8.484211e+01 -8.181818e+05
1.003851e+05 -8.682167e+01 -8.181818e+05
1.027274e+05 -8.884742e+01 -8.181818e+05
1.051242e+05 -9.092044e+01 -8.181818e+05
1.075770e+05 -9.304183e+01 -8.181818e+05
1.100870e+05 -9.521271e+01 -8.181818e+05
1.126556e+05 -9.743424e+01 -8.181818e+05
1.152842e+05 -9.970761e+01 -8.181818e+05
1.179740e+05 -1.020340e+02 -8.181818e+05
1.207266e+05 -1.044147e+02 -8.181818e+05
1.235434e+05 -1.068510e+02 -8.181818e+05
1.264260e+05 -1.093440e+02 -8.181818e+05
1.293758e+05 -1.118953e+02 -8.181818e+05
1.323945e+05 -1.145061e+02 -8.181818e+05
1.354835e+05 -1.171778e+02 -8.181818e+05
1.386447e+05 -1.199118e+02 -8.181818e+05
1.418796e+05 -1.227096e+02 -8.181818e+05
1.451900e+05 -1.255727e+02 -8.181818e+05
1.485776e+05 -1.285026e+02 -8.181818e+05
1.520442e+05 -1.315009e+02 -8.181818e+05
1.555918e+05 -1.345691e+02 -8.181818e+05
1.592221e+05 -1.377089e+02 -8.181818e+05
1.629371e+05 -1.409220e+02 -8.181818e+05
1.667388e+05 -1.442100e+02 -8.181818e+05
1.706292e+05 -1.475748e+02 -8.181818e+05
1.746104e+05 -1.510180e+02 -8.181818e+05
1.786845e+05 -1.545416e+02 -8.181818e+05
1.828536e+05 -1.581475e+02 -8.181818e+05
