# CHIMERA extraction kicker KICK.EXT - SYNTHETIC data, not a
# simulation of anything. Layout: frequency [Hz], Re(ZDipY) , Im(ZDipY).
# Already beta-weighted (pre_weighted: true in the config).
1.000000e+04 2.621057e+01 2.373636e+06
1.023332e+04 2.682212e+01 2.373636e+06
1.047209e+04 2.744794e+01 2.373636e+06
1.071643e+04 2.808837e+01 2.373636e+06
1.096647e+04 2.874373e+01 2.373636e+06
1.122234e+04 2.941439e+01 2.373636e+06
1.148418e+04 3.010070e+01 2.373636e+06
1.175214e+04 3.080302e+01 2.373636e+06
1.202634e+04 3.152172e+01 2.373636e+06
1.230694e+04 3.225720e+01 2.373636e+06
1.259409e+04 3.300984e+01 2.373636e+06
1.288794e+04 3.378003e+01 2.373636e+06
1.318865e+04 3.456820e+01 2.373636e+06
1.349637e+04 3.537476e+01 2.373636e+06
1.381127e+04 3.620013e+01 2.373636e+06
1.413352e+04 3.704476e+01 2.373636e+06
1.446329e+04 3.790910e+01 2.373636e+06
1.480075e+04 3.879361e+01 2.373636e+06
1.514609e+04 3.969876e+01 2.373636e+06
1.549948e+04 4.062502e+01 2.373636e+06
1.586112e+04 4.157290e+01 2.373636e+06
1.623120e+04 4.254289e+01 2.373636e+06
1.660991e+04 4.353552e+01 2.373636e+06
1.699746e+04 4.455130e+01 2.373636e+06
1.739405e+04 4.559079e+01 2.373636e+06
1.779989e+04 4.665453e+01 2.373636e+06
1.821520e+04 4.774308e+01 2.373636e+06
1.864021e+04 4.885704e+01 2.373636e+06
1.907513e+04 4.999699e+01 2.373636e+06
1.952019e+04 5.116354e+01 2.373636e+06
1.997565e+04 5.235730e+01 2.373636e+06
2.044172e+04 5.357892e+01 2.373636e+06
2.091868e+04 5.482904e+01 2.373636e+06
2.140676e+04 5.610833e+01 2.373636e+06
2.190623e+04 5.741747e+01 2.373636e+06
2.241735e+04 5.875715e+01 2.373636e+06
2.294040e+04 6.012809e+01 2.373636e+06
2.347565e+04 6.153102e+01 2.373636e+06
2.402340e+04 6.296668e+01 2.373636e+06
2.458392e+04 6.443584e+01 2.373636e+06
2.515752e+04 6.593928e+01 2.373636e+06
2.574450e+04 6.747780e+01 2.373636e+06
2.634518e+04 6.905221e+01 2.373636e+06
2.695987e+04 7.066336e+01 2.373636e+06
2.758891e+04 7.231210e+01 2.373636e+06
2.823262e+04 7.399931e+01 2.373636e+06
2.889136e+04 7.572589e+01 2.373636e+06
2.956546e+04 7.749275e+01 2.373636e+06
3.025529e+04 7.930083e+01 2.373636e+06
3.096122e+04 8.115111e+01 2.373636e+06
3.168361e+04 8.304455e+01 2.373636e+06
3.242287e+04 8.498217e+01 2.373636e+06
3.317937e+04 8.696501e+01 2.373636e+06
3.395352e+04 8.899410e+01 2.373636e+06
3.474573e+04 9.107054e+01 2.373636e+06
3.555643e+04 9.319543e+01 2.373636e+06
3.638605e+04 9.536990e+01 2.373636e+06
3.723502e+04 9.759510e+01 2.373636e+06
3.810380e+04 9.987222e+01 2.373636e+06
3.899285e+04 1.022025e+02 2.373636e+06
3.990264e+04 1.045871e+02 2.373636e+06
4.083367e+04 1.070274e+02 2.373636e+06
4.178641e+04 1.095246e+02 2.373636e+06
4.276138e+04 1.120800e+02 2.373636e+06
4.375911e+04 1.146951e+02 2.373636e+06
4.478011e+04 1.173712e+02 2.373636e+06
4.582493e+04 1.201097e+02 2.373636e+06
4.689414e+04 1.229122e+02 2.373636e+06
4.798828e+04 1.257800e+02 2.373636e+06
4.910796e+04 1.287148e+02 2.373636e+06
5.025377e+04 1.317180e+02 2.373636e+06
5.142630e+04 1.347913e+02 2.373636e+06
5.262620e+04 1.379363e+02 2.373636e+06
5.385409e+04 1.411546e+02 2.373636e+06
5.511063e+04 1.444481e+02 2.373636e+06
5.639649e+04 1.478184e+02 2.373636e+06
5.771235e+04 1.512674e+02 2.373636e+06
5.905892e+04 1.547968e+02 2.373636e+06
6.043690e+04 1.584085e+02 2.373636e+06
6.184703e+04 1.621046e+02 2.373636e+06
6.329007e+04 1.658869e+02 2.373636e+06
6.476677e+04 1.697574e+02 2.373636e+06
6.627793e+04 1.737182e+02 2.373636e+06
6.782435e+04 1.777715e+02 2.373636e+06
6.940685e+04 1.819193e+02 2.373636e+06
7.102627e+04 1.861639e+02 2.373636e+06
7.268348e+04 1.905075e+02 2.373636e+06
7.437936e+04 1.949525e+02 2.373636e+06
7.611480e+04 1.995012e+02 2.373636e+06
7.789074e+04 2.041560e+02 2.373636e+06
7.970811e+04 2.089195e+02 2.373636e+06
8.156788e+04 2.137941e+02 2.373636e+06
8.347105e+04 2.187824e+02 2.373636e+06
8.541863e+04 2.238871e+02 2.373636e+06
8.741164e+04 2.291109e+02 2.373636e+06
8.945116e+04 2.344566e+02 2.373636e+06
9.153826e+04 2.399270e+02 2.373636e+06
9.367406e+04 2.455250e+02 2.373636e+06
9.585970e+04 2.512537e+02 2.373636e+06
9.809633e+04 2.571160e+02 2.373636e+06
1.003851e+05 2.631152e+02 2.373636e+06
